result,Height:,Weight:,Reach:,Age,SLpM:,Str. Acc.:,SApM:,Str. Def:,TD Avg.:,TD Acc.:,TD Def.:,Sub. Avg.:,Win Percentage,Total Fights
1,0.08000000000000007,10,8,0,0.6300000000000003,-0.03999999999999998,-1.0000000000000004,0.07999999999999996,0.17000000000000004,0.2,0.26,0.1,0.12,4
1,0.08000000000000007,0,1,-6,-0.08000000000000007,0.020000000000000018,-0.45999999999999996,0.06999999999999995,-0.07000000000000028,0.15999999999999998,0.42999999999999994,2.3,0.16000000000000003,3
1,0.08000000000000007,0,0,6,-0.6499999999999999,-0.03999999999999998,1.5099999999999998,-0.12,0.57,0.030000000000000027,0.24999999999999994,0.2,-0.22999999999999998,8
1,0.16999999999999993,0,-1,-5,1.0799999999999996,-0.06,2.2399999999999998,0.11000000000000004,-1.8299999999999998,-0.28,0.22999999999999998,-1.3,-0.030000000000000027,-11
0,-0.16999999999999993,0,-3,-2,-3.0500000000000003,-0.03999999999999998,-0.77,-0.020000000000000018,2.0100000000000002,0.31000000000000005,0.030000000000000027,-0.30000000000000004,0.020000000000000018,-8
0,0.0,0,-2,10,-0.6799999999999997,0.16000000000000003,-1.0,0.020000000000000018,0.5699999999999998,0.19000000000000006,-0.08000000000000007,-0.5,-0.18999999999999995,-1
0,0.0,0,0,8,-1.56,-0.12,2.4399999999999995,-0.25,0.9299999999999999,0.55,0.04999999999999993,0.3,-0.14,4
1,0.25,0,4,4,2.53,0.10999999999999999,3.82,0.020000000000000018,-3.94,-0.16999999999999998,0.47000000000000003,-1.5,0.050000000000000044,1
0,0.25,0,-1,-1,-1.08,-0.010000000000000009,-0.8700000000000001,-0.11000000000000004,-0.7100000000000001,0.010000000000000009,0.08999999999999997,0.6000000000000001,-0.09999999999999998,2
0,-0.33000000000000007,0,0,1,-0.5800000000000001,-0.11000000000000004,3.41,-0.23000000000000004,-1.5000000000000002,0.75,-0.36000000000000004,-0.7,-0.019999999999999907,-4
1,-0.16999999999999993,-4,0,6,-1.9399999999999995,-0.019999999999999907,-1.0499999999999998,0.13999999999999996,1.28,0.25,0.13,-0.5,0.22999999999999998,1
1,-0.16999999999999993,0,-3,2,-0.1200000000000001,0.06,-0.79,-0.04999999999999993,0.71,0.55,0.22000000000000003,0.39999999999999997,-0.050000000000000044,10
1,0.08000000000000007,0,-4,0,-1.1599999999999993,0.010000000000000009,-2.78,0.12,4.6,-0.15000000000000002,0.14,0.7,0.16000000000000003,3
1,0.08999999999999986,-15,4,3,2.8399999999999994,-0.010000000000000009,0.27,0.09999999999999998,-0.1299999999999999,-0.12000000000000005,0.17000000000000004,0.19999999999999996,0.19000000000000006,-2
0,-0.08000000000000007,0,3,7,-2.4400000000000004,-0.06,0.6199999999999997,-0.12999999999999995,0.9500000000000001,0.24000000000000002,-0.18999999999999995,0.19999999999999996,-0.35,25
1,-0.33000000000000007,10,-1,3,-2.6199999999999997,-0.09999999999999998,-0.010000000000000231,-0.12000000000000005,-0.39,-0.52,-0.21999999999999997,-0.3,-0.06000000000000005,-9
1,-0.08000000000000007,0,-3,-2,-0.33999999999999986,0.17000000000000004,-1.0099999999999998,-0.020000000000000018,0.6799999999999999,0.2,-0.19000000000000006,0.29999999999999993,0.06999999999999995,2
0,0.08000000000000007,0,2,-8,2.5,-0.010000000000000009,0.6800000000000002,0.0,-1.1,0.010000000000000009,-0.18999999999999995,-0.19999999999999996,-0.010000000000000009,-6
1,-0.33000000000000007,15,-2,3,-0.46999999999999975,0.10000000000000003,0.02999999999999936,0.050000000000000044,0.33999999999999997,-0.5,-0.06999999999999995,0.5000000000000001,0.08999999999999997,11
1,-0.08000000000000007,0,-4,-14,4.359999999999999,0.13000000000000006,0.9700000000000006,0.08999999999999997,1.3599999999999999,0.5,0.33,0.7999999999999999,0.19000000000000006,-18
1,-0.16999999999999993,0,-5,0,2.4800000000000004,0.07,0.8799999999999999,0.10000000000000003,-1.5499999999999998,0.17999999999999994,-0.020000000000000018,-0.2,-0.06999999999999995,-1
0,0.08000000000000007,0,-3,8,-2.0300000000000002,0.06999999999999995,-0.10999999999999988,-0.04999999999999999,-2.31,-0.2,0.52,-0.3,-0.040000000000000036,-2
0,0.08000000000000007,0,2,5,-1.5500000000000003,-0.18,-0.44999999999999973,0.17000000000000004,-0.6799999999999997,0.12999999999999995,0.37000000000000005,-0.6000000000000001,-0.09999999999999998,-19
0,0.08000000000000007,0,1,7,0.20000000000000018,0.030000000000000027,-0.6300000000000001,0.040000000000000036,1.38,0.19,0.039999999999999925,-0.8,0.05999999999999994,-4
1,0.08999999999999986,0,1,3,1.3800000000000003,0.019999999999999962,-1.9600000000000004,0.04999999999999993,-0.68,0.0,-0.07999999999999996,0.0,-0.010000000000000009,11
1,0.0,0,1,5,-1.27,0.13,-1.87,-0.14999999999999997,-0.050000000000000266,-0.04999999999999999,0.61,0.7,-0.10999999999999999,14
0,0.0,0,0,-10,0.6599999999999997,0.09999999999999998,0.9300000000000002,-0.04999999999999993,-0.5800000000000001,-0.28,0.19999999999999996,-0.7000000000000001,0.0,14
0,-0.16999999999999993,0,-5,1,0.45999999999999996,-0.030000000000000027,0.0,0.039999999999999925,1.2,-0.04999999999999999,0.30000000000000004,0.6,0.10999999999999999,23
0,-0.16999999999999993,0,-2,2,-3.38,-0.14,0.06999999999999984,0.030000000000000027,0.89,-0.04999999999999999,-0.2899999999999999,0.0,-0.42000000000000004,5
1,0.0,0,3,1,0.13000000000000034,0.09999999999999998,0.2799999999999998,0.050000000000000044,0.05999999999999961,0.010000000000000009,0.07999999999999996,2.4,0.08999999999999997,10
1,-0.08000000000000007,0,0,4,-2.1899999999999995,0.06,-1.12,0.0,-0.74,0.12,-0.17000000000000004,-0.5,0.09999999999999998,3
0,-0.25,38,-5,-2,-1.4499999999999997,0.0,-0.31999999999999984,-0.050000000000000044,2.4899999999999998,0.02999999999999997,-0.09999999999999998,-1.4,-0.09999999999999998,-7
1,-0.08000000000000007,15,-1,-1,-0.2999999999999998,0.030000000000000027,-1.9899999999999998,0.05999999999999994,0.24,0.5,0.10999999999999999,0.0,0.22999999999999998,-1
1,-0.16999999999999993,0,-5,1,-0.9900000000000002,-0.08000000000000002,-0.17999999999999972,0.10999999999999999,1.01,0.0,0.06999999999999995,-0.5,0.06000000000000005,-15
1,0.33000000000000007,0,7,-3,-0.8900000000000001,-0.06,-0.3599999999999999,-0.010000000000000009,0.41000000000000014,-0.20999999999999996,-0.47000000000000003,0.6000000000000001,0.0,-8
1,0.0,0,0,-12,-1.1800000000000002,-0.17000000000000004,-1.6499999999999995,0.12,1.04,0.09000000000000002,-0.28,0.8999999999999999,0.37,5
0,-0.33999999999999986,25,-8,3,-0.7199999999999998,-0.08000000000000002,-0.71,0.020000000000000018,-2.1799999999999997,0.16000000000000003,0.44,-2.1999999999999997,-0.34,-43
1,-0.08000000000000007,0,1,9,-1.3200000000000003,-0.06999999999999995,0.6599999999999997,0.09000000000000002,0.32999999999999985,0.14,0.07999999999999996,-1.5999999999999999,-0.040000000000000036,-1
0,0.0,5,1,2,1.0899999999999999,0.0,0.22999999999999998,0.010000000000000009,-0.7,0.12,0.32000000000000006,0.09999999999999998,-0.19000000000000006,21
1,-0.08000000000000007,0,0,-1,-0.10000000000000009,0.010000000000000009,-0.9700000000000002,0.030000000000000027,-0.37999999999999995,-0.26999999999999996,0.24,-0.3,0.2799999999999999,-21
1,-0.16999999999999993,0,0,-10,2.15,0.21999999999999997,-2.18,0.24,3.95,0.45999999999999996,-0.29,-1.2,0.24,-12
1,-0.25,0,-2,-3,-0.3700000000000001,-0.07999999999999996,0.6100000000000001,0.020000000000000018,2.4,0.04999999999999999,-0.010000000000000009,-0.1,0.24,-11
1,-0.08000000000000007,0,0,1,-0.7200000000000002,-0.07,0.52,-0.04999999999999993,-0.28,0.13,0.13,0.0,0.07999999999999996,2
1,0.0,0,1,-4,0.6599999999999997,0.14,-1.5899999999999999,0.15000000000000002,0.45,0.33,0.83,0.0,0.16000000000000003,-5
0,-0.41999999999999993,-20,-5,1,-3.27,-0.38999999999999996,3.4999999999999996,-0.17000000000000004,-3.25,-0.42,-0.75,-1.2,-0.09999999999999998,0
1,-0.16999999999999993,0,1,5,1.0399999999999998,0.09999999999999998,-1.0,0.13,1.0,0.13,0.47000000000000003,0.3,0.05999999999999994,6
1,-0.16999999999999993,0,-3,-5,-0.2699999999999996,0.04999999999999999,-3.87,0.050000000000000044,6.25,0.21,0.36000000000000004,0.0,0.039999999999999925,-13
1,-0.25,0,0,11,0.08999999999999986,0.02999999999999997,-0.5099999999999998,-0.030000000000000027,0.6,0.009999999999999953,0.09000000000000008,0.5,-0.05999999999999994,4
1,-0.16999999999999993,0,-2,-6,0.9799999999999995,0.12,-0.2999999999999998,-0.05999999999999994,3.1,0.43999999999999995,-0.06999999999999995,0.5,0.020000000000000018,9
1,0.25,10,1,-1,-0.1200000000000001,0.18000000000000005,-1.8900000000000001,0.06000000000000005,5.5200000000000005,0.13999999999999996,0.20999999999999996,0.9,0.3799999999999999,0
1,0.08000000000000007,0,2,-5,0.8199999999999998,0.0,0.33000000000000007,0.0,-0.10000000000000009,-0.05000000000000002,0.1399999999999999,0.0,0.18999999999999995,-6
1,-0.16999999999999993,0,-3,4,1.5299999999999998,0.12,-0.2599999999999998,0.07999999999999996,-0.5100000000000001,0.1,-0.07999999999999996,-1.3,0.09000000000000008,-6
0,-0.33999999999999986,0,-3,4,-2.6,-0.25,1.41,0.050000000000000044,-2.94,-0.26,-0.52,-0.3,-0.27,13
1,0.08000000000000007,0,7,1,0.2599999999999998,0.030000000000000027,-1.34,0.030000000000000027,-1.3699999999999999,-0.22000000000000003,-0.35,0.8,-0.040000000000000036,1
1,0.08999999999999986,0,2,-1,-0.9899999999999993,0.019999999999999962,-3.58,0.13,-0.32999999999999996,0.04999999999999999,0.14,0.4,0.09999999999999998,-15
0,-0.16999999999999993,0,-1,8,0.9199999999999999,0.12999999999999995,-0.33999999999999986,0.039999999999999925,1.1400000000000001,0.06,-0.08000000000000007,1.9,-0.10999999999999999,1
1,-0.33999999999999986,0,-4,8,1.52,-0.020000000000000018,-0.36999999999999966,0.17999999999999994,1.62,0.25,-0.030000000000000027,0.09999999999999998,0.10999999999999999,20
1,-0.33000000000000007,0,0,5,-0.9900000000000002,-0.019999999999999962,0.020000000000000018,-0.030000000000000027,0.72,-0.08000000000000002,-0.25,1.4,-0.020000000000000018,26
1,0.08000000000000007,10,1,6,1.6400000000000006,0.010000000000000009,1.9299999999999997,0.09999999999999998,0.10999999999999999,0.38,0.29000000000000004,-0.6,0.06999999999999995,3
0,0.25,0,4,7,-1.1600000000000001,-0.06,0.1200000000000001,-0.15999999999999998,-0.9300000000000002,0.050000000000000044,-0.18999999999999995,0.09999999999999998,-0.07999999999999996,-6
1,-0.33000000000000007,0,-6,-2,4.44,0.16000000000000003,6.359999999999999,-0.05999999999999994,-0.26,-0.33,0.2300000000000001,-0.7,0.19000000000000006,5
1,-0.08999999999999986,10,-1,4,0.07000000000000028,0.0,-0.040000000000000036,0.04999999999999993,-1.88,-0.010000000000000009,0.09000000000000008,-0.1,-0.18000000000000005,8
1,0.33000000000000007,0,3,-2,-1.08,-0.12,-0.5699999999999994,-0.12,-0.040000000000000036,-0.06,-0.35,0.4,-0.05999999999999994,-2
0,-0.25,0,-1,4,-3.18,-0.08999999999999997,-2.17,0.15999999999999998,1.78,0.13999999999999996,0.39,0.10000000000000003,0.0,25
0,0.08000000000000007,0,-2,4,0.1299999999999999,-0.09000000000000002,0.1499999999999999,0.030000000000000027,-1.1600000000000001,-0.23999999999999996,-0.14999999999999997,-1.2999999999999998,-0.20999999999999996,8
1,-0.08999999999999986,20,-1,-1,-0.009999999999999787,0.07,0.6000000000000005,0.040000000000000036,-0.30000000000000004,0.0,-0.24,0.1,0.010000000000000009,-3
1,0.25,0,1,5,1.4100000000000001,0.0,0.40000000000000036,0.09999999999999998,0.11999999999999988,-0.26,-0.34,-0.10000000000000009,-0.05999999999999994,16
1,0.16999999999999993,0,-1,-12,4.42,0.02999999999999997,1.37,0.08999999999999997,-0.19999999999999996,-0.12,-0.32999999999999996,-0.20000000000000007,0.14,-32
1,0.0,0,1,0,1.9300000000000002,-0.03999999999999998,0.6799999999999997,0.010000000000000009,0.77,0.04999999999999999,0.18999999999999995,-1.5,-0.14,4
1,0.16999999999999993,0,1,-11,-1.3099999999999996,0.03999999999999998,0.8000000000000003,-0.13999999999999996,0.1299999999999999,0.18,0.06,2.0,0.040000000000000036,-16
1,-0.25,0,-3,-4,1.4400000000000004,-0.010000000000000009,0.39999999999999947,-0.06999999999999995,0.54,-0.16,0.12,-0.9,0.029999999999999916,15
1,0.0,0,0,2,-4.41,-0.15000000000000002,-2.4399999999999995,-0.020000000000000018,2.55,0.07,-0.48,1.7000000000000002,-0.09000000000000008,20
1,-0.16999999999999993,-10,2,5,1.8400000000000003,0.03999999999999998,-0.5,0.010000000000000009,0.74,0.03999999999999998,-0.14,1.0,0.020000000000000018,7
0,-0.08000000000000007,-10,2,1,-0.3899999999999997,0.10000000000000003,-1.07,0.020000000000000018,1.19,0.21000000000000008,-0.25,0.3,-0.010000000000000009,14
0,-0.25,0,-2,5,-0.9400000000000004,0.02999999999999997,-0.040000000000000036,-0.050000000000000044,-0.09999999999999987,-0.040000000000000036,-0.16000000000000003,0.09999999999999998,-0.06000000000000005,20
0,0.0,-10,0,0,0.010000000000000231,0.009999999999999953,-0.8500000000000005,-0.06999999999999995,0.93,0.12,-0.030000000000000027,1.3,-0.020000000000000018,3
1,-0.08000000000000007,20,-5,9,0.28000000000000025,-0.07000000000000006,-0.3900000000000001,0.019999999999999907,-0.44000000000000006,-0.02999999999999997,0.20000000000000007,-1.0,-0.010000000000000009,7
1,-0.08000000000000007,0,-6,6,1.88,-0.030000000000000027,1.4299999999999997,0.019999999999999907,-2.8000000000000003,-0.27,0.030000000000000027,0.6000000000000001,-0.06000000000000005,5
1,-0.33000000000000007,0,-6,0,-1.15,-0.08000000000000002,1.37,0.12,3.93,-0.36,0.07999999999999996,-0.09999999999999998,-0.010000000000000009,8
1,-0.25,0,-4,-8,0.3799999999999999,-0.03999999999999998,0.71,0.0,-0.69,-0.010000000000000009,0.040000000000000036,-0.7,0.19999999999999996,-9
0,-0.08999999999999986,0,-4,-4,3.16,-0.010000000000000009,-0.26000000000000023,0.0,0.0,0.0,0.32999999999999996,0.5,0.07000000000000006,-5
1,0.16999999999999993,10,0,0,0.3099999999999996,0.12,-6.73,0.10999999999999999,1.8499999999999999,0.13999999999999996,0.12,1.2,-0.07999999999999996,18
0,-0.33000000000000007,0,-3,-1,-3.4699999999999998,-0.2,1.0699999999999998,0.07999999999999996,-1.55,-0.09999999999999998,-0.30000000000000004,-0.7,-0.26,-8
1,-0.08000000000000007,0,1,-4,1.8000000000000003,0.04999999999999999,0.8599999999999999,-0.030000000000000027,-2.62,-0.03999999999999998,-0.029999999999999916,0.9999999999999999,0.12,4
0,0.0,0,-3,5,-1.1899999999999995,-0.08000000000000002,0.4199999999999995,-0.010000000000000009,1.3699999999999999,-0.010000000000000009,0.31000000000000005,-0.7,0.019999999999999907,4
1,-0.16999999999999993,0,-1,0,0.3600000000000003,0.03999999999999998,0.16000000000000014,0.07000000000000006,-0.5099999999999999,0.27,0.27,-0.2,0.22999999999999998,-12
1,0.41999999999999993,10,5,2,2.1399999999999997,0.0,-0.73,0.030000000000000027,-0.37000000000000005,0.48,0.29000000000000004,0.0,0.16999999999999993,4
1,0.0,0,2,-3,0.5899999999999999,-0.10000000000000003,0.2799999999999998,-0.050000000000000044,-0.8399999999999999,-0.030000000000000027,-0.13,-0.5,0.14,-4
1,0.08000000000000007,0,1,1,-1.0699999999999998,0.04999999999999999,-0.4700000000000002,0.07999999999999996,1.56,0.58,0.35000000000000003,-0.39999999999999997,-0.050000000000000044,21
1,-0.33000000000000007,0,1,0,1.3100000000000005,0.07,-4.01,-0.030000000000000027,-0.44,-0.18,0.31000000000000005,-0.2,0.09999999999999998,-10
0,0.08999999999999986,0,5,8,0.3700000000000001,-0.14000000000000007,0.8300000000000001,-0.07999999999999996,-1.8599999999999999,-0.31000000000000005,-0.31000000000000005,-0.6000000000000001,-0.33999999999999997,19
0,-0.16000000000000014,0,-5,7,-2.9499999999999997,0.12,2.76,-0.28,6.079999999999999,-0.3,-0.8,3.5,-0.020000000000000018,7
1,0.0,0,-1,-1,1.7499999999999996,0.09999999999999998,-0.31999999999999984,0.07999999999999996,-0.74,-0.35,0.12,0.0,0.16000000000000003,-15
0,-0.25,0,0,5,-0.010000000000000675,0.14,-0.5,-0.06999999999999995,0.74,0.33,-0.24000000000000005,0.7000000000000001,-0.19999999999999996,15
1,-0.08000000000000007,0,-1,4,-0.8900000000000001,-0.07,-0.26000000000000023,-0.1399999999999999,1.1099999999999999,-0.30000000000000004,-0.48,-1.5,-0.06000000000000005,10
0,-0.08999999999999986,0,-1,1,-2.01,-0.07999999999999996,-0.41999999999999993,0.06999999999999995,1.22,-0.12,-0.21999999999999997,-0.3,-0.12,2
1,0.0,0,-1,2,0.99,0.02999999999999997,0.27,-0.040000000000000036,0.0,0.0,-0.33,-0.5000000000000001,0.08999999999999997,-2
0,-0.25,0,0,6,0.6600000000000001,0.040000000000000036,-1.6300000000000003,0.11000000000000004,1.82,0.21999999999999997,-0.04999999999999999,0.0,0.0,-9
0,-0.08000000000000007,0,-3,9,-0.96,-0.020000000000000018,1.6399999999999997,-0.04999999999999993,-2.96,-0.12,-0.22999999999999998,1.0,0.050000000000000044,20
0,0.33000000000000007,0,1,7,-0.2200000000000002,0.08000000000000002,1.6800000000000002,0.010000000000000009,-0.050000000000000044,-0.44999999999999996,0.25,0.2,-0.22999999999999998,4
1,-0.6699999999999999,-16,-6,2,0.6000000000000001,0.06,-0.69,0.050000000000000044,0.87,0.07999999999999996,0.27,-1.7,-0.010000000000000009,-21
1,0.08000000000000007,0,-1,3,-0.28000000000000025,0.0,-1.4899999999999998,-0.020000000000000018,-1.03,-0.22,-0.20999999999999996,-2.2,0.0,0
1,0.0,0,-1,-2,2.3800000000000003,0.09000000000000002,0.79,0.17000000000000004,-2.2,-0.15000000000000002,0.14,0.0,0.030000000000000027,-4
0,-0.25,0,-4,2,-0.3500000000000001,-0.11000000000000004,0.6099999999999999,-0.07000000000000006,0.17999999999999994,-0.26999999999999996,0.42999999999999994,-0.2,0.020000000000000018,1
0,-0.08000000000000007,0,-1,-2,0.020000000000000018,-0.31999999999999995,1.29,-0.21000000000000002,-6.84,-0.19999999999999996,-0.32000000000000006,1.3,-0.17999999999999994,-3
0,-0.25,-10,-1,-5,-1.1599999999999997,0.07,-0.5099999999999998,-0.14999999999999997,-2.64,-0.41,-0.12,0.5,0.07999999999999996,1
0,0.0,0,2,4,-1.7999999999999998,-0.11000000000000004,2.83,-0.020000000000000018,-0.97,-0.09999999999999998,-0.48,0.3,-0.10000000000000009,-2
0,-0.16000000000000014,-10,-2,8,0.6800000000000002,-0.07999999999999996,-1.2700000000000002,0.22000000000000003,-1.81,-0.24000000000000005,0.64,-3.1,-0.17000000000000004,-2
0,0.0,0,-4,1,-0.04999999999999982,0.0,1.0099999999999998,-0.09999999999999998,-0.8499999999999999,-0.18,-0.32999999999999996,0.0,-0.16000000000000003,7
0,-0.08000000000000007,0,-2,3,-0.74,0.04999999999999999,-0.44999999999999973,-0.020000000000000018,2.3000000000000003,0.14999999999999997,-0.12000000000000005,-0.7999999999999999,-0.06000000000000005,-3
1,0.41000000000000014,-12,4,2,1.1999999999999997,0.12,-1.3500000000000005,0.019999999999999907,-0.22000000000000003,-0.44999999999999996,-0.19999999999999996,0.1,-0.12,7
1,0.08000000000000007,0,-1,-9,0.9500000000000002,0.16000000000000003,-0.77,0.0,0.8400000000000001,0.050000000000000044,-0.15999999999999998,0.19999999999999996,0.14,-11
0,-0.5,10,-4,2,0.11000000000000032,0.040000000000000036,-1.2200000000000002,0.05999999999999994,3.22,0.27,0.15999999999999992,0.8,-0.07999999999999996,-1
0,0.25,0,2,-1,0.41999999999999993,0.12999999999999995,-1.9,0.040000000000000036,-0.2300000000000001,0.17999999999999997,0.16000000000000003,-0.8,-0.029999999999999916,-3
0,0.33000000000000007,0,7,-4,0.16000000000000014,-0.07,-0.18999999999999995,-0.010000000000000009,-1.9699999999999998,0.0,-0.5,0.0,0.030000000000000027,-2
1,0.0,10,0,-5,-0.8900000000000001,0.2,-1.3000000000000003,-0.18000000000000005,2.42,-0.35,-0.09000000000000002,-0.30000000000000004,0.10999999999999999,-1
0,0.08000000000000007,0,2,5,-0.10999999999999988,-0.06,0.5699999999999998,0.05999999999999994,-0.24,0.08000000000000002,0.13,0.0,-0.07999999999999996,7
0,0.33000000000000007,0,0,4,-2.8400000000000003,-0.22999999999999998,0.3099999999999996,-0.08999999999999997,-0.2599999999999998,-0.030000000000000027,-0.14,0.8,-0.18999999999999995,12
0,-0.08999999999999986,-10,-4,0,-1.1300000000000003,-0.07999999999999996,0.2100000000000002,-0.08999999999999997,2.56,0.54,-0.18000000000000005,0.5,-0.2400000000000001,2
0,0.33999999999999986,20,3,1,-1.2599999999999998,-0.11000000000000004,-0.5699999999999994,-0.16999999999999998,-1.49,-0.35,-0.3,-0.30000000000000004,-0.22000000000000008,9
1,0.16999999999999993,0,2,4,-1.3300000000000005,0.09000000000000002,-0.9100000000000001,0.10999999999999999,2.57,0.51,-0.07999999999999996,0.3,-0.08999999999999997,-3
1,0.08000000000000007,10,-2,-2,1.4599999999999997,0.08999999999999997,-1.0099999999999998,0.030000000000000027,0.08999999999999997,0.03,0.08999999999999997,-1.0999999999999999,0.040000000000000036,6
1,0.16999999999999993,0,-1,4,0.8300000000000001,0.19,-0.17999999999999972,0.010000000000000009,0.18999999999999995,0.04000000000000001,-0.32999999999999996,0.2,0.20999999999999996,16
0,0.41000000000000014,5,8,-3,0.7000000000000002,0.0,0.94,0.0,0.2500000000000002,-0.07,-0.040000000000000036,-0.5,-0.06000000000000005,-2
0,0.08000000000000007,-10,4,-1,-0.54,-0.13,-0.4099999999999999,0.03999999999999998,-0.47,-0.23,0.17999999999999994,0.5,0.06999999999999995,-11
0,0.08999999999999986,-15,-1,7,-0.7300000000000004,-0.03999999999999998,-1.2599999999999998,-0.07999999999999996,-0.33,-0.13999999999999996,-0.10999999999999999,0.3,0.09000000000000008,3
0,0.25,0,3,-1,-0.6900000000000004,-0.050000000000000044,-1.3900000000000001,-0.020000000000000018,2.86,-0.06000000000000005,0.08000000000000007,0.0,0.09000000000000008,-11
0,-0.08000000000000007,0,-3,7,4.08,0.17999999999999994,1.7200000000000002,0.06000000000000005,0.0,0.0,0.54,-0.2,-0.35999999999999993,-10
0,-0.08000000000000007,0,7,7,-5.119999999999999,-0.06999999999999995,-3.27,0.0,0.75,0.38,-0.1100000000000001,0.2,-0.36,12
1,-0.25,0,-5,5,-1.6200000000000006,0.009999999999999953,-1.5299999999999998,0.050000000000000044,0.25,0.04999999999999999,0.5,-0.6000000000000001,-0.010000000000000009,14
0,0.0,0,1,-4,0.43000000000000016,-0.10000000000000003,1.0299999999999994,0.0,-0.31999999999999984,0.12,-0.06000000000000005,0.5,-0.22999999999999998,3
1,0.25,0,0,-2,-0.3599999999999999,-0.02999999999999997,-1.1600000000000001,0.04999999999999993,-1.46,0.45999999999999996,-0.06000000000000005,-0.6,0.08999999999999997,0
1,0.16999999999999993,0,4,-4,1.6400000000000006,0.010000000000000009,1.67,-0.019999999999999907,-2.0300000000000002,-0.04999999999999999,0.28,-0.29999999999999993,-0.14,8
0,-0.33999999999999986,0,2,2,1.67,0.2,1.0499999999999998,0.09999999999999998,-0.17999999999999994,-0.45000000000000007,-0.16000000000000003,-0.6,0.0,0
0,-0.25,0,-6,1,-1.44,-0.09999999999999998,0.1299999999999999,-0.10999999999999999,1.04,0.27,-0.07999999999999996,-0.4,-0.26,5
1,-0.08000000000000007,0,-3,3,1.09,0.15000000000000002,-0.69,0.22999999999999998,-0.6,0.33999999999999997,0.8,0.8,0.020000000000000018,2
1,0.16000000000000014,0,2,5,-3.68,0.08999999999999997,-2.86,0.13,-2.0700000000000003,0.4,-0.27,0.8,-0.24,12
1,0.25,0,4,-3,-0.7400000000000002,0.010000000000000009,0.6399999999999997,-0.12,1.51,0.2,0.41,-1.2,-0.10000000000000009,25
1,-0.16999999999999993,0,-1,0,-0.5999999999999996,0.019999999999999962,-0.10999999999999988,0.08999999999999997,1.95,0.5,0.30999999999999994,-3.0,-0.030000000000000027,7
1,0.33000000000000007,0,6,-4,0.17000000000000037,-0.12,0.0,-0.12,-0.5899999999999999,-0.6699999999999999,-0.5,0.9999999999999998,0.23000000000000004,6
1,0.5,0,7,-2,1.7200000000000002,-0.32,0.4800000000000004,-0.13,-7.24,-0.35000000000000003,0.47,1.0,0.18000000000000005,4
1,0.16999999999999993,0,2,6,-2.2800000000000002,-0.15000000000000002,1.9200000000000002,-0.14999999999999997,7.08,0.42,-0.57,-1.0,-0.08999999999999997,-6
0,0.0,0,0,5,-0.29000000000000004,0.06,-1.4399999999999995,0.019999999999999907,-1.38,0.0,-0.14,-0.10000000000000003,0.039999999999999925,4
1,0.08000000000000007,0,1,2,-0.5299999999999998,-0.13000000000000006,0.6600000000000001,-0.04999999999999993,1.73,-0.09000000000000002,0.010000000000000009,-0.30000000000000004,-0.08000000000000007,27
0,-0.08999999999999986,-15,-1,8,1.81,-0.009999999999999953,2.1800000000000006,-0.020000000000000018,-0.17999999999999994,0.04999999999999999,0.030000000000000027,0.9,-0.13,28
1,0.0,0,1,8,-0.11000000000000032,-0.15999999999999998,0.31000000000000005,-0.03999999999999998,0.6000000000000001,0.15000000000000002,0.13,-0.9,-0.04999999999999993,27
0,-0.08000000000000007,0,-2,-2,1.0899999999999999,0.14,0.77,0.010000000000000009,0.8200000000000001,0.16000000000000003,0.009999999999999898,0.0,-0.030000000000000027,-7
0,0.0,0,2,2,-2.5,-0.010000000000000009,0.20999999999999996,-0.13,-1.04,-0.30000000000000004,-0.55,-0.3,-0.38,6
0,0.0,0,6,10,-1.9100000000000001,0.040000000000000036,-0.08999999999999986,-0.040000000000000036,-0.5099999999999999,-0.53,-0.5900000000000001,-0.30000000000000004,-0.17000000000000004,10
0,0.0,0,-3,3,-3.0599999999999996,-0.030000000000000027,-0.6200000000000001,-0.04999999999999993,-0.46,-0.04999999999999999,0.040000000000000036,0.0,-0.22999999999999998,0
0,-0.33999999999999986,0,-3,8,0.16000000000000014,0.11999999999999994,1.73,-0.18,-0.15999999999999992,-0.22,0.08999999999999997,-0.8,-0.020000000000000018,-6
1,-0.08000000000000007,0,-1,7,-0.029999999999999805,-0.009999999999999953,0.31999999999999984,0.020000000000000018,0.7,0.4,-0.020000000000000018,-0.7,-0.14,6
0,-0.41000000000000014,0,-3,1,-0.7200000000000002,0.010000000000000009,1.0299999999999998,0.030000000000000027,-2.4799999999999995,0.23000000000000004,0.10000000000000003,-0.3999999999999999,-0.14,-17
1,0.08000000000000007,0,6,-2,0.45999999999999996,-0.07999999999999996,0.7400000000000002,-0.030000000000000027,0.0,0.0,-0.6,0.0,0.2899999999999999,3
1,0.0,0,0,-14,1.0599999999999996,-0.09999999999999998,0.4900000000000002,0.010000000000000009,-1.4300000000000002,0.25999999999999995,0.05999999999999994,0.0,0.050000000000000044,9
0,-0.25,0,-2,3,-0.33000000000000007,0.08000000000000002,0.9299999999999997,0.05999999999999994,-3.8000000000000007,-0.12,-0.18000000000000005,0.49999999999999994,-0.22999999999999998,25
1,-0.33000000000000007,-10,-3,9,1.0199999999999998,-0.12,-0.33999999999999986,0.22999999999999993,-0.08999999999999997,-0.19,0.29000000000000004,-0.5,0.0,3
